name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,temp_planet_date,temp_planet_mass,planet_radius,orbital_radius,orbital_period,eccentricity,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
Kepler-687 b,2049,12.2 Earths,15.394,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4983/kepler-687-b/,Neptune-like,2016,12.2 Earths,0.314 x Jupiter,Unknown,20.5 days,0.0,Kepler-683,b,kepler-683 b,Transit,0,1,2.53918318,0.00000511,-0.00000511,0,,,,,,,,,,,,,,,,,,0.176,0.030,-0.015,0,,,,,0,1,0,1,19h25m45.60s,291.439982,+37d54m20.4s,37.905656,976.00,166.50,-94.05,0,1053.16,31.72,-31.72,0,15.026,,0,Kepler-band,15.001,,0,5703.00,140.91,-149.37,0,0.96,0.06,-0.06,0,0.95,0.16,-0.08,0,2016-05-10,Kepler
Kepler-688 b,4068,0.216 Jupiters,15.732,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4984/kepler-688-b/,Gas Giant,2016,0.216 Jupiters,0.871 x Jupiter,Unknown,3.9 days,0.0,Kepler-684,b,kepler-684 b,Transit,0,1,6.77030201,0.00000886,-0.00000886,0,,,,,,,,,,,,,,,,,,0.300,0.027,-0.027,0,,,,,0,1,0,1,19h23m28.92s,290.870517,+38d16m25.1s,38.273635,1066.00,97.73,-92.81,0,1819.59,96.22,-96.22,0,15.591,,0,Kepler-band,15.579,,0,5493.00,123.67,-118.74,0,0.89,0.06,-0.06,0,0.86,0.08,-0.07,0,2016-05-10,Kepler
Kepler-689 b,3406,8.7 Earths,15.592,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4985/kepler-689-b/,Neptune-like,2016,8.7 Earths,0.258 x Jupiter,Unknown,22.4 days,0.0,Kepler-685,b,kepler-685 b,Transit,0,1,1.62552220,0.00000015,-0.00000015,0,,,,,,,,,,,,,,,,,,0.944,0.273,-0.106,0,,,,,0,1,0,1,19h35m29.26s,293.871930,+38d25m22.6s,38.422949,1145.00,327.07,-137.21,0,963.39,32.29,-32.29,0,15.001,,0,Kepler-band,15.019,,0,5963.00,94.44,-126.15,0,1.11,0.11,-0.07,0,1.16,0.34,-0.13,0,2016-05-10,Kepler
Kepler-68 b,472,7.65 Earths,9.99,2013,https://exoplanets.nasa.gov/exoplanet-catalog/380/kepler-68-b/,Neptune-like,2013,7.65 Earths,0.21 x Jupiter,0.0617 AU,5.4 days,0.0,Kepler-686,b,kepler-686 b,Transit,0,1,1.59474546,0.00000011,-0.00000011,0,,,,,,,,,,,,,,,,,,1.084,0.176,-0.090,0,,,,,0,1,0,1,19h00m51.31s,285.213807,+39d01m38.9s,39.027485,1203.00,199.22,-107.40,0,1557.43,70.41,-70.41,0,15.530,,0,Kepler-band,15.524,,0,5649.00,155.14,-112.79,0,0.94,0.06,-0.06,0,0.92,0.15,-0.08,0,2016-05-10,Kepler
Kepler-68 c,472,2.04 Earths,9.99,2013,https://exoplanets.nasa.gov/exoplanet-catalog/1193/kepler-68-c/,Super Earth,2013,2.04 Earths,1.0 x Earth,0.09059 AU,9.6 days,0.0,Kepler-687,b,kepler-687 b,Transit,0,1,20.50586978,0.00002828,-0.00002828,0,,,,,,,,,,,,,,,,,,0.314,0.014,-0.018,0,,,,,0,1,0,1,19h17m15.71s,289.315452,+39d09m11.8s,39.153285,628.00,29.20,-34.61,0,645.23,11.80,-11.80,0,15.398,,0,Kepler-band,15.394,,0,4841.00,93.00,-63.99,0,0.77,0.04,-0.04,0,0.73,0.03,-0.04,0,2016-05-10,Kepler
Kepler-68 d,472,0.84007 Jupiters,9.99,2013,https://exoplanets.nasa.gov/exoplanet-catalog/5005/kepler-68-d/,Gas Giant,2013,0.84007 Jupiters,1.24 x Jupiter,1.4 AU,1.7 years,0.11,Kepler-688,b,kepler-688 b,Transit,0,1,3.89593684,0.00000080,-0.00000080,0,,,,,,,,,,,,,,,,,,0.871,0.157,-0.087,0,,,,,0,1,0,1,19h38m37.26s,294.655242,+39d18m30.1s,39.308366,1247.00,225.58,-135.14,0,1409.83,63.10,-63.10,0,15.725,,0,Kepler-band,15.732,,0,5715.00,152.52,-199.21,0,0.98,0.07,-0.07,0,0.96,0.17,-0.09,0,2016-05-10,Kepler
Kepler-690 b,5392,29.6 Earths,15.672,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4986/kepler-690-b/,Neptune-like,2016,29.6 Earths,0.531 x Jupiter,Unknown,7.7 days,0.0,Kepler-689,b,kepler-689 b,Transit,0,1,22.36656079,0.00009811,-0.00009811,0,,,,,,,,,,,,,,,,,,0.258,0.031,-0.021,0,,,,,0,1,0,1,19h38m50.55s,294.710624,+39d31m18.3s,39.521744,1044.00,124.63,-86.65,0,1167.05,51.08,-51.08,0,15.583,,0,Kepler-band,15.592,,0,5518.00,122.70,-162.69,0,0.91,0.05,-0.06,0,0.88,0.10,-0.07,0,2016-05-10,Kepler
Kepler-691 b,780,5.02 Earths,15.838,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4987/kepler-691-b/,Super Earth,2016,5.02 Earths,2.09 x Earth,Unknown,8.1 days,0.0,Kepler-69,b,kepler-69 b,Transit,0,2,13.72234100,0.00003500,-0.00003600,0,0.094000,0.023000,-0.016000,0,0.160000,0.170000,-0.001000,0,89.620,0.260,-0.450,0,,,,,,0.200,0.039,-0.026,0,,,,,0,1,0,1,19h33m02.63s,293.260938,+44d52m08.0s,44.868896,746.33,7.93,-7.93,0,746.33,7.93,-7.93,0,14.000,,0,V (Johnson),13.712,,0,5638.00,168.00,-168.00,0,0.81,0.09,-0.08,0,0.93,0.18,-0.12,0,2014-05-14,Kepler
Kepler-692 b,3262,9.85 Earths,15.55,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4988/kepler-692-b/,Neptune-like,2016,9.85 Earths,0.277 x Jupiter,Unknown,21.8 days,0.0,Kepler-69,c,kepler-69 c,Transit,0,2,242.46130000,0.00590000,-0.00640000,0,0.640000,0.150000,-0.110000,0,0.140000,0.180000,-0.100000,0,89.850,0.030,-0.080,0,,,,,,0.153,0.030,-0.021,0,,,,,0,1,0,1,19h33m02.63s,293.260938,+44d52m08.0s,44.868896,746.33,7.93,-7.93,0,746.33,7.93,-7.93,0,14.000,,0,V (Johnson),13.712,,0,5638.00,168.00,-168.00,0,0.81,0.09,-0.08,0,0.93,0.18,-0.12,0,2014-05-14,Kepler
Kepler-693 b,3269,0.232 Jupiters,16.414,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4989/kepler-693-b/,Gas Giant,2016,0.232 Jupiters,0.908 x Jupiter,Unknown,15.4 days,0.0,Kepler-690,b,kepler-690 b,Transit,0,1,7.74809437,0.00000763,-0.00000763,0,,,,,,,,,,,,,,,,,,0.531,0.163,-0.067,0,,,,,0,1,0,1,19h37m57.58s,294.489906,+39d46m17.2s,39.771446,1653.00,508.70,-208.66,0,1741.59,115.96,-115.96,0,15.670,,0,Kepler-band,15.672,,0,5913.00,87.61,-115.89,0,1.11,0.10,-0.06,0,1.16,0.36,-0.14,0,2016-05-10,Kepler
Kepler-694 b,3337,8.25 Earths,15.086,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4990/kepler-694-b/,Neptune-like,2016,8.25 Earths,0.25 x Jupiter,Unknown,6.4 days,0.0,Kepler-691,b,kepler-691 b,Transit,0,1,8.11437900,0.00001125,-0.00001125,0,,,,,,,,,,,,,,,,,,0.186,0.008,-0.008,0,,,,,0,1,0,1,19h15m14.88s,288.812003,+40d02m00.2s,40.033398,239.00,12.27,-12.57,0,281.32,3.42,-3.42,0,15.877,,0,Kepler-band,15.838,,0,3715.00,37.37,-36.77,0,0.53,0.02,-0.02,0,0.50,0.02,-0.02,0,2016-05-10,Kepler
Kepler-695 b,2022,0.196 Jupiters,15.113,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4991/kepler-695-b/,Gas Giant,2016,0.196 Jupiters,0.822 x Jupiter,Unknown,3 days,0.0,Kepler-692,b,kepler-692 b,Transit,0,1,21.81293494,0.00007140,-0.00007140,0,,,,,,,,,,,,,,,,,,0.277,0.033,-0.021,0,,,,,0,1,0,1,19h39m06.44s,294.776840,+40d09m13.5s,40.153738,1000.00,114.51,-80.82,0,1018.97,34.82,-34.82,0,15.540,,0,Kepler-band,15.550,,0,5440.00,157.76,-162.00,0,0.90,0.05,-0.05,0,0.86,0.10,-0.06,0,2016-05-10,Kepler
Kepler-696 b,4192,31.3 Earths,15.239,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4992/kepler-696-b/,Neptune-like,2016,31.3 Earths,0.548 x Jupiter,Unknown,4.2 days,0.0,Kepler-693,b,kepler-693 b,Transit,0,1,15.37563332,0.00001072,-0.00001072,0,,,,,,,,,,,,,,,,,,0.908,0.045,-0.069,0,,,,,0,1,0,1,18h53m00.85s,283.253557,+40d21m29.5s,40.358196,1002.00,54.76,-65.87,0,1189.39,57.73,-57.73,0,16.422,,0,Kepler-band,16.414,,0,4881.00,78.78,-77.41,0,0.76,0.04,-0.05,0,0.72,0.04,-0.04,0,2016-05-10,Kepler
Kepler-697 b,3559,16 Earths,15.546,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4993/kepler-697-b/,Neptune-like,2016,16 Earths,0.368 x Jupiter,Unknown,3.7 days,0.0,Kepler-694,b,kepler-694 b,Transit,0,1,6.36584161,0.00000810,-0.00000810,0,,,,,,,,,,,,,,,,,,0.250,0.046,-0.020,0,,,,,0,1,0,1,19h24m35.88s,291.149507,+40d25m13.9s,40.420518,1023.00,149.86,-80.34,0,1053.33,31.03,-31.03,0,15.090,,0,Kepler-band,15.086,,0,5700.00,110.52,-116.69,0,0.97,0.05,-0.06,0,0.95,0.14,-0.07,0,2016-05-10,Kepler
Kepler-698 b,3702,13.1 Earths,15.432,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4994/kepler-698-b/,Neptune-like,2016,13.1 Earths,0.328 x Jupiter,Unknown,16.3 days,0.0,Kepler-695,b,kepler-695 b,Transit,0,1,3.04033042,0.00000030,-0.00000030,0,,,,,,,,,,,,,,,,,,0.822,0.063,-0.050,0,,,,,0,1,0,1,19h57m15.86s,299.316097,+40d49m20.5s,40.822362,620.00,54.31,-42.99,0,863.20,21.85,-21.85,0,15.028,,0,Kepler-band,15.113,,0,5181.00,199.46,-197.86,0,0.84,0.05,-0.05,0,0.80,0.06,-0.05,0,2016-05-10,Kepler
Kepler-699 b,2897,Unknown,15.474,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4995/kepler-699-b/,Gas Giant,2016,Unknown,1.259 x Jupiter,Unknown,27.8 days,0.0,Kepler-696,b,kepler-696 b,Transit,0,1,4.19042557,0.00000160,-0.00000160,0,,,,,,,,,,,,,,,,,,0.548,0.145,-0.062,0,,,,,0,1,0,1,19h33m59.19s,293.496610,+41d08m15.3s,41.137592,1285.00,338.27,-156.75,0,1474.64,59.76,-59.76,0,15.270,,0,Kepler-band,15.239,,0,5903.00,106.82,-160.15,0,1.06,0.08,-0.07,0,1.08,0.29,-0.12,0,2016-05-10,Kepler
Kepler-69 b,2435,5.65 Earths,14,2013,https://exoplanets.nasa.gov/exoplanet-catalog/1194/kepler-69-b/,Neptune-like,2013,5.65 Earths,0.2 x Jupiter,0.094 AU,13.7 days,0.16,Kepler-697,b,kepler-697 b,Transit,0,1,3.70987065,0.00000305,-0.00000305,0,,,,,,,,,,,,,,,,,,0.368,0.049,-0.028,0,,,,,0,1,0,1,18h55m27.45s,283.864390,+41d20m47.2s,41.346458,1091.00,146.18,-87.95,0,1325.46,51.04,-51.04,0,15.581,,0,Kepler-band,15.546,,0,5513.00,113.01,-134.25,0,0.92,0.05,-0.06,0,0.88,0.12,-0.07,0,2016-05-10,Kepler
Kepler-69 c,2435,3.57 Earths,14,2013,https://exoplanets.nasa.gov/exoplanet-catalog/1195/kepler-69-c/,Super Earth,2013,3.57 Earths,1.71 x Earth,0.64 AU,242.5 days,0.14,Kepler-698,b,kepler-698 b,Transit,0,1,16.32976218,0.00003512,-0.00003512,0,,,,,,,,,,,,,,,,,,0.328,0.040,-0.040,0,,,,,0,1,0,1,19h14m02.40s,288.509997,+41d18m06.4s,41.301769,1135.00,140.38,-91.57,0,2119.15,112.30,-112.30,0,15.447,,0,Kepler-band,15.432,,0,5612.00,128.36,-116.05,0,0.94,0.05,-0.06,0,0.91,0.11,-0.07,0,2016-05-10,Kepler
Kepler-6 b,1948,0.668 Jupiters,13.171,2009,https://exoplanets.nasa.gov/exoplanet-catalog/1800/kepler-6-b/,Gas Giant,2009,0.668 Jupiters,1.304 x Jupiter,0.04852 AU,3.2 days,< 0.06,Kepler-699,b,kepler-699 b,Transit,0,1,27.80756293,0.00000529,-0.00000529,0,,,,,,,,,,,,,,,,,,1.259,0.124,-0.108,0,,,,,0,1,0,1,19h47m33.17s,296.888201,+41d23m45.9s,41.396091,888.00,92.94,-83.75,0,2211.43,177.48,-177.48,0,15.482,,0,Kepler-band,15.474,,0,5330.00,112.77,-71.24,0,0.81,0.06,-0.07,0,0.78,0.08,-0.07,0,2016-05-10,Kepler
Kepler-700 b,3461,30 Earths,15.192,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4996/kepler-700-b/,Neptune-like,2016,30 Earths,0.534 x Jupiter,Unknown,80.9 days,0.0,Kepler-7,b,kepler-7 b,Transit,0,1,4.88548920,0.00000090,-0.00000090,0,0.060670,0.000590,-0.000590,0,,,,,85.161,0.055,-0.054,0,0.44100,0.04300,-0.04200,0,Mass,1.622,0.013,-0.013,0,0.14000,0.02000,-0.02000,0,0,1,0,1,19h14m19.56s,288.581516,+41d05m23.3s,41.089800,947.46,21.11,-21.11,0,947.46,21.11,-21.11,0,12.885,,0,Kepler-band,12.865,,0,5933.00,44.00,-44.00,0,1.36,0.03,-0.03,0,1.97,0.01,-0.01,0,2015-10-15,Kepler
Kepler-701 b,2463,8.45 Earths,14.968,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4997/kepler-701-b/,Neptune-like,2016,8.45 Earths,0.253 x Jupiter,Unknown,10.4 days,0.0,Kepler-700,b,kepler-700 b,Transit,0,1,80.87206390,0.00017270,-0.00017270,0,,,,,,,,,,,,,,,,,,0.534,0.081,-0.045,0,,,,,0,1,0,1,19h08m37.03s,287.154300,+41d33m56.8s,41.565788,1061.00,161.82,-86.23,0,1558.53,63.12,-63.12,0,15.201,,0,Kepler-band,15.192,,0,5692.00,77.65,-115.63,0,0.98,0.04,-0.05,0,0.96,0.15,-0.07,0,2016-05-10,Kepler
Kepler-702 b,2910,0.194 Jupiters,15.31,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4998/kepler-702-b/,Gas Giant,2016,0.194 Jupiters,0.818 x Jupiter,Unknown,10.5 days,0.0,Kepler-701,b,kepler-701 b,Transit,0,1,10.35533177,0.00002064,-0.00002064,0,,,,,,,,,,,,,,,,,,0.253,0.020,-0.040,0,,,,,0,1,0,1,19h15m58.60s,288.994182,+41d37m59.8s,41.633278,755.00,60.84,-47.36,0,791.66,13.65,-13.65,0,15.018,,0,Kepler-band,14.968,,0,5343.00,73.58,-88.55,0,0.88,0.04,-0.05,0,0.84,0.07,-0.05,0,2016-05-10,Kepler
Kepler-703 b,4834,0.161 Jupiters,15.253,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4999/kepler-703-b/,Gas Giant,2016,0.161 Jupiters,0.732 x Jupiter,Unknown,4.6 days,0.0,Kepler-702,b,kepler-702 b,Transit,0,1,10.52629406,0.00000190,-0.00000190,0,,,,,,,,,,,,,,,,,,0.818,0.075,-0.052,0,,,,,0,1,0,1,19h35m30.75s,293.878112,+41d39m42.4s,41.661770,892.00,87.19,-60.27,0,1020.26,30.61,-30.61,0,15.305,,0,Kepler-band,15.310,,0,5419.00,122.25,-143.80,0,0.90,0.05,-0.05,0,0.86,0.08,-0.05,0,2016-05-10,Kepler
Kepler-704 b,3438,7.32 Earths,15.249,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5000/kepler-704-b/,Neptune-like,2016,7.32 Earths,0.233 x Jupiter,Unknown,3.8 days,0.0,Kepler-703,b,kepler-703 b,Transit,0,1,4.58352176,0.00000173,-0.00000173,0,,,,,,,,,,,,,,,,,,0.732,0.331,-0.124,0,,,,,0,1,0,1,19h56m44.85s,299.186861,+41d44m33.7s,41.742682,1482.00,656.01,-269.87,0,1194.12,49.61,-49.61,0,15.287,,0,Kepler-band,15.253,,0,6185.00,197.61,-248.39,0,1.18,0.20,-0.12,0,1.27,0.57,-0.21,0,2016-05-10,Kepler
Kepler-705 b,819,5.1 Earths,15.852,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5001/kepler-705-b/,Neptune-like,2016,5.1 Earths,2.11 x Earth,0.232 AU,56.1 days,0.0,Kepler-704,b,kepler-704 b,Transit,0,1,3.76182115,0.00001161,-0.00001161,0,,,,,,,,,,,,,,,,,,0.233,0.054,-0.038,0,,,,,0,1,0,1,18h53m15.93s,283.316391,+41d50m13.6s,41.837120,1054.00,239.57,-91.31,0,1273.25,46.98,-46.98,0,15.257,,0,Kepler-band,15.249,,0,5616.00,77.94,-102.76,0,0.97,0.04,-0.05,0,0.96,0.22,-0.08,0,2016-05-10,Kepler
Kepler-706 b,2642,Unknown,15.166,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5002/kepler-706-b/,Gas Giant,2016,Unknown,1.175 x Jupiter,Unknown,41.4 days,0.0,Kepler-705,b,kepler-705 b,Transit,0,1,56.05605380,0.00024860,-0.00024860,0,,,,,,,,,,,,,,,,,,0.188,0.009,-0.007,0,,,,,0,1,0,1,19h18m02.04s,289.508502,+41d48m43.6s,41.812107,251.00,10.74,-11.45,0,279.03,3.84,-3.84,0,15.849,,0,Kepler-band,15.852,,0,3722.00,29.96,-32.88,0,0.53,0.02,-0.02,0,0.51,0.01,-0.02,0,2016-05-10,Kepler
Kepler-707 b,2042,2.33 Earths,14.997,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5003/kepler-707-b/,Super Earth,2016,2.33 Earths,1.33 x Earth,Unknown,2.2 days,0.0,Kepler-706,b,kepler-706 b,Transit,0,1,41.40831347,0.00000696,-0.00000696,0,,,,,,,,,,,,,,,,,,1.175,0.106,-0.079,0,,,,,0,1,0,1,19h27m02.50s,291.760406,+41d56m38.7s,41.944077,810.00,74.95,-58.76,0,909.51,20.49,-20.49,0,15.196,,0,Kepler-band,15.166,,0,5394.00,78.15,-107.67,0,0.87,0.04,-0.05,0,0.84,0.08,-0.06,0,2016-05-10,Kepler
Kepler-708 b,4048,8.91 Earths,15.508,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5084/kepler-708-b/,Neptune-like,2016,8.91 Earths,0.261 x Jupiter,Unknown,3.2 days,0.0,Kepler-707,b,kepler-707 b,Transit,0,1,2.23749275,0.00000468,-0.00000468,0,,,,,,,,,,,,,,,,,,0.119,0.008,-0.009,0,,,,,0,1,0,1,19h20m01.82s,290.007570,+42d06m59.3s,42.116459,626.00,37.89,-46.24,0,601.99,7.16,-7.16,0,15.001,,0,Kepler-band,14.997,,0,5099.00,81.84,-69.76,0,0.80,0.04,-0.05,0,0.76,0.04,-0.06,0,2016-05-10,Kepler
Kepler-709 b,2179,8.85 Earths,15.197,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5085/kepler-709-b/,Neptune-like,2016,8.85 Earths,0.261 x Jupiter,Unknown,16.1 days,0.0,Kepler-708,b,kepler-708 b,Transit,0,1,3.16789194,0.00000384,-0.00000384,0,,,,,,,,,,,,,,,,,,0.261,0.057,-0.025,0,,,,,0,1,0,1,19h35m15.95s,293.816466,+42d12m45.0s,42.212498,1241.00,278.70,-119.36,0,1450.28,62.65,-62.65,0,15.533,,0,Kepler-band,15.508,,0,5692.00,138.46,-151.78,0,0.97,0.06,-0.06,0,0.96,0.21,-0.09,0,2016-05-10,Kepler
Kepler-710 b,2998,4.19 Earths,15.011,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2122/kepler-710-b/,Super Earth,2016,4.19 Earths,1.88 x Earth,Unknown,4.3 days,0.0,Kepler-709,b,kepler-709 b,Transit,0,1,16.08524954,0.00002644,-0.00002644,0,,,,,,,,,,,,,,,,,,0.261,0.016,-0.017,0,,,,,0,1,0,1,19h28m25.25s,292.105207,+42d22m49.1s,42.380318,668.00,41.44,-45.96,0,677.61,12.10,-12.10,0,15.219,,0,Kepler-band,15.197,,0,5071.00,83.59,-83.42,0,0.80,0.04,-0.05,0,0.77,0.04,-0.05,0,2016-05-10,Kepler
Kepler-711 b,2166,11.5 Earths,15.329,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5087/kepler-711-b/,Neptune-like,2016,11.5 Earths,0.304 x Jupiter,Unknown,23.6 days,0.0,Kepler-710,b,kepler-710 b,Transit,0,1,4.34728553,0.00000834,-0.00000834,0,,,,,,,,,,,,,,,,,,0.168,0.021,-0.013,0,,,,,0,1,0,1,19h27m51.40s,291.964161,+42d41m46.1s,42.696144,919.00,122.11,-78.32,0,1510.80,47.07,-47.07,0,15.024,,0,Kepler-band,15.011,,0,5611.00,156.89,-127.02,0,0.94,0.06,-0.06,0,0.91,0.12,-0.07,0,2016-05-10,Kepler
Kepler-712 b,3079,11.5 Earths,15.854,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5088/kepler-712-b/,Neptune-like,2016,11.5 Earths,0.304 x Jupiter,Unknown,21 days,0.0,Kepler-711,b,kepler-711 b,Transit,0,1,23.58914398,0.00006647,-0.00006647,0,,,,,,,,,,,,,,,,,,0.304,0.030,-0.056,0,,,,,0,1,0,1,19h49m50.40s,297.460015,+42d50m23.7s,42.839924,664.00,76.22,-56.76,0,635.76,11.44,-11.44,0,15.316,,0,Kepler-band,15.329,,0,5222.00,236.98,-219.60,0,0.84,0.06,-0.06,0,0.80,0.08,-0.06,0,2016-05-10,Kepler
Kepler-712 c,3079,21 Earths,15.854,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5089/kepler-712-c/,Neptune-like,2016,21 Earths,0.433 x Jupiter,Unknown,226.9 days,0.0,Kepler-712,b,kepler-712 b,Transit,0,2,21.02247699,0.00004431,-0.00004431,0,,,,,,,,,,,,,,,,,,0.304,0.012,-0.010,0,,,,,0,1,0,1,19h39m38.34s,294.909734,+42d56m06.9s,42.935261,944.00,31.55,-31.79,0,893.35,33.80,-33.80,0,15.859,,0,Kepler-band,15.854,,0,5148.00,83.48,-78.09,0,0.84,0.03,-0.04,0,0.78,0.02,-0.02,0,2016-05-10,Kepler
Kepler-713 b,3272,6.71 Earths,15.019,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5090/kepler-713-b/,Neptune-like,2016,6.71 Earths,0.221 x Jupiter,Unknown,7.4 days,0.0,Kepler-712,c,kepler-712 c,Transit,0,2,226.89047000,0.00109600,-0.00109600,0,,,,,,,,,,,,,,,,,,0.433,0.023,-0.037,0,,,,,0,1,0,1,19h39m38.34s,294.909734,+42d56m06.9s,42.935261,944.00,31.55,-31.79,0,893.35,33.80,-33.80,0,15.859,,0,Kepler-band,15.854,,0,5148.00,83.48,-78.09,0,0.84,0.03,-0.04,0,0.78,0.02,-0.02,0,2016-05-10,Kepler
Kepler-714 b,4763,0.213 Jupiters,15.241,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2127/kepler-714-b/,Gas Giant,2016,0.213 Jupiters,0.863 x Jupiter,Unknown,8.1 days,0.0,Kepler-713,b,kepler-713 b,Transit,0,1,7.41114100,0.00001344,-0.00001344,0,,,,,,,,,,,,,,,,,,0.221,0.045,-0.026,0,,,,,0,1,0,1,19h42m36.36s,295.651502,+43d01m47.4s,43.029831,1003.00,209.52,-127.60,0,1124.14,33.65,-33.65,0,15.031,,0,Kepler-band,15.019,,0,5785.00,265.49,-233.97,0,0.98,0.11,-0.08,0,0.99,0.20,-0.12,0,2016-05-10,Kepler
Kepler-715 b,3960,13.5 Earths,15.033,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5091/kepler-715-b/,Neptune-like,2016,13.5 Earths,0.335 x Jupiter,Unknown,10 days,0.0,Kepler-714,b,kepler-714 b,Transit,0,1,8.09888799,0.00000219,-0.00000219,0,,,,,,,,,,,,,,,,,,0.863,0.222,-0.090,0,,,,,0,1,0,1,18h50m47.89s,282.699531,+43d16m21.9s,43.272743,1460.00,363.85,-160.80,0,2219.26,106.28,-106.28,0,15.261,,0,Kepler-band,15.241,,0,5995.00,106.70,-117.06,0,1.09,0.08,-0.07,0,1.12,0.29,-0.12,0,2016-05-10,Kepler
Kepler-716 b,2202,8.75 Earths,15.156,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5092/kepler-716-b/,Neptune-like,2016,8.75 Earths,0.259 x Jupiter,Unknown,10.4 days,0.0,Kepler-715,b,kepler-715 b,Transit,0,1,10.00652995,0.00001932,-0.00001932,0,,,,,,,,,,,,,,,,,,0.335,0.074,-0.045,0,,,,,0,1,0,1,18h54m31.38s,283.630767,+43d22m45.8s,43.379398,1214.00,266.32,-120.49,0,1379.76,50.71,-50.71,0,15.063,,0,Kepler-band,15.033,,0,5871.00,99.55,-97.10,0,1.04,0.06,-0.06,0,1.04,0.23,-0.10,0,2016-05-10,Kepler
Kepler-716 c,2202,2.52 Earths,15.156,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7699/kepler-716-c/,Super Earth,2020,2.52 Earths,1.393 x Earth,Unknown,4 days,0.0,Kepler-716,b,kepler-716 b,Transit,0,2,10.37168453,0.00001449,-0.00001449,0,,,,,,,,,,,,,,,,,,0.259,0.031,-0.015,0,,,,,0,1,0,1,19h21m34.37s,290.393214,+43d21m50.0s,43.363899,675.00,37.17,-38.11,0,646.75,9.03,-9.03,0,15.193,,0,Kepler-band,15.156,,0,5099.00,52.72,-72.75,0,0.83,0.04,-0.04,0,0.78,0.04,-0.04,0,2016-05-10,Kepler
Kepler-717 b,3673,6.44 Earths,15.624,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5093/kepler-717-b/,Neptune-like,2016,6.44 Earths,0.216 x Jupiter,Unknown,4.4 days,0.0,Kepler-716,c,kepler-716 c,Transit,0,2,3.96999000,,,0,,,,0,,,,0,,,,0,,,,0,,0.124,,,0,,,,0,0,1,0,0,19h21m34.37s,290.393214,+43d21m50.0s,43.363899,675.00,37.17,-38.11,0,646.75,9.03,-9.03,0,15.193,,0,Kepler-band,15.156,,0,5099.00,52.72,-72.75,0,0.83,0.04,-0.04,0,0.78,0.04,-0.04,0,2020-09-03,Kepler
